"File","Line","Text"
"lib\l10n\app_localizations_ja.dart","107","'キャラクターアルバム (最初の画像がメインアバター)'"
"lib\l10n\app_localizations_ja.dart","110","'キャラクター名:*'"
"lib\l10n\app_localizations_ja.dart","113","'キャラクター説明:'"
"lib\l10n\app_localizations_ja.dart","116","'年齢:'"
"lib\l10n\app_localizations_ja.dart","119","'職業:*'"
"lib\l10n\app_localizations_ja.dart","122","'誕生日:(MMDD)'"
"lib\l10n\app_localizations_ja.dart","125","'性別 *'"
"lib\l10n\app_localizations_ja.dart","128","'未選択'"
"lib\l10n\app_localizations_ja.dart","131","'男'"
"lib\l10n\app_localizations_ja.dart","134","'女'"
"lib\l10n\app_localizations_ja.dart","137","'その他'"
"lib\l10n\app_localizations_ja.dart","140","'身長:(cm)'"
"lib\l10n\app_localizations_ja.dart","143","'外見の形容:'"
"lib\l10n\app_localizations_ja.dart","146","'性格タグ'"
"lib\l10n\app_localizations_ja.dart","149","'その他の性格タグ...'"
"lib\l10n\app_localizations_ja.dart","152","'その他'"
"lib\l10n\app_localizations_ja.dart","155","'好きなもの:(例: イチゴケーキ、猫、雨の日)'"
"lib\l10n\app_localizations_ja.dart","158","'嫌いなもの:(例: 苦いメロン、うるさい場所)'"
"lib\l10n\app_localizations_ja.dart","161","'人知れぬ小さな秘密: (例: 実は方向音痴)'"
"lib\l10n\app_localizations_ja.dart","164","'言動'"
"lib\l10n\app_localizations_ja.dart","167","'話し方とスタイル: (例: 見知らぬ人には冷たい)'"
"lib\l10n\app_localizations_ja.dart","171","'会話例: (プレイヤー: あなたは本当にいい人ですね！ キャラクター: ...ああ。)'"
"lib\l10n\app_localizations_ja.dart","174","'キャラクター背景:'"
"lib\l10n\app_localizations_ja.dart","177","'キャラクターのバックグラウンドストーリーを入力してください (最大 2500 文字)'"
"lib\l10n\app_localizations_ja.dart","180","'ストーリーの始まり:'"
"lib\l10n\app_localizations_ja.dart","183","'キャラクターのプロットを入力してください (最大 2500 文字)'"
"lib\l10n\app_localizations_ja.dart","186","'ストーリーのあらすじ (最大 50 文字、出会いカードに表示されます)'"
"lib\l10n\app_localizations_ja.dart","189","'キャラクターの追加情報:'"
"lib\l10n\app_localizations_ja.dart","192","'追加内容を入力してください...'"
"lib\l10n\app_localizations_ja.dart","195","'他のプレイヤーがプレイできるように公開しますか？'"
"lib\l10n\app_localizations_ja.dart","204","'作成'"
"lib\l10n\app_localizations_ja.dart","207","'保存'"
"lib\l10n\app_localizations_ja.dart","213","'キャラクター作成画面を終了します'"
"lib\l10n\app_localizations_ja.dart","216","'下書きとして保存しますか？'"
"lib\l10n\app_localizations_ja.dart","225","'追加内容を編集'"
"lib\l10n\app_localizations_ja.dart","228","'キャラクター名を入力し、アバターを少なくとも1枚アップロードしてください！'"
"lib\l10n\app_localizations_ja.dart","231","'保存中...'"
"lib\l10n\app_localizations_ja.dart","234","'画像をアップロード中...'"
"lib\l10n\app_localizations_ja.dart","237","'画像を10枚までしかアップロードできません。'"
"lib\l10n\app_localizations_ja.dart","240","'画像を処理中...'"
"lib\l10n\app_localizations_ja.dart","243","'キャラクターデータを保存中...'"
"lib\l10n\app_localizations_ja.dart","247","'キャラクター「$charName」が作成されました！'"
"lib\l10n\app_localizations_ja.dart","252","'キャラクター作成に失敗しました: 画像のアップロードがタイムアウトしました。インターネット接続を確認してください。'"
"lib\l10n\app_localizations_ja.dart","256","'キャラクター作成に失敗しました: $error'"
"lib\l10n\app_localizations_ja.dart","260","'外観とコンテンツ'"
"lib\l10n\app_localizations_ja.dart","263","'アカウントとコンテンツ管理'"
"lib\l10n\app_localizations_ja.dart","266","'私たちについて'"
"lib\l10n\app_localizations_ja.dart","269","'アカウント管理'"
"lib\l10n\app_localizations_ja.dart","278","'不明'"
"lib\l10n\app_localizations_ja.dart","284","'キャラクター管理'"
"lib\l10n\app_localizations_ja.dart","287","'ブロックされたキャラクターを表示'"
"lib\l10n\app_localizations_ja.dart","293","'利用規約'"
"lib\l10n\app_localizations_ja.dart","302","'押し間違えました'"
"lib\l10n\app_localizations_ja.dart","305","'確認'"
"lib\l10n\app_localizations_ja.dart","308","'はい！戻ってくるのを待っています♥(´∀` )'"
"lib\l10n\app_localizations_ja.dart","311","'アカウントを削除'"
"lib\l10n\app_localizations_ja.dart","314","'このアカウントを削除してもよろしいですか？இдஇ'"
"lib\l10n\app_localizations_ja.dart","317","'この操作は元に戻せません。すべてのデータが完全に削除されます！'"
"lib\l10n\app_localizations_ja.dart","320","'いいえ、削除しません'"
"lib\l10n\app_localizations_ja.dart","323","'確認'"
"lib\l10n\app_localizations_ja.dart","326","'アカウントが正常に削除されました。'"
"lib\l10n\app_localizations_ja.dart","330","'ゲーム内のキャラクターやシーンはすべて架空のものですので、現実世界と混同しないでください！似ている点がある場合でも、それは偶然の一致です'"
"lib\l10n\app_localizations_ja.dart","341","'まずプロフィールを編集して情報を完成させてください！'"
"lib\l10n\app_localizations_ja.dart","344","'編集へ'"
"lib\l10n\app_localizations_ja.dart","347","'後で'"
"lib\l10n\app_localizations_ja.dart","351","'$friendName とチャット中'"
"lib\l10n\app_localizations_ja.dart","356","'$friendName とのチャット内容'"
"lib\l10n\app_localizations_ja.dart","360","'メッセージを入力...'"
"lib\l10n\app_localizations_zh.dart","12","'設定'"
"lib\l10n\app_localizations_zh.dart","15","'更換主題顏色'"
"lib\l10n\app_localizations_zh.dart","18","'反饋建議'"
"lib\l10n\app_localizations_zh.dart","21","'更換語言'"
"lib\l10n\app_localizations_zh.dart","24","'所有好友'"
"lib\l10n\app_localizations_zh.dart","27","'您還沒有任何好友。'"
"lib\l10n\app_localizations_zh.dart","30","'未知角色'"
"lib\l10n\app_localizations_zh.dart","34","'載入好友列表時發生錯誤: $error'"
"lib\l10n\app_localizations_zh.dart","38","'溫柔'"
"lib\l10n\app_localizations_zh.dart","41","'開朗'"
"lib\l10n\app_localizations_zh.dart","44","'活潑'"
"lib\l10n\app_localizations_zh.dart","47","'調皮'"
"lib\l10n\app_localizations_zh.dart","50","'千金'"
"lib\l10n\app_localizations_zh.dart","53","'少爺'"
"lib\l10n\app_localizations_zh.dart","56","'豪門'"
"lib\l10n\app_localizations_zh.dart","59","'勾心鬥角'"
"lib\l10n\app_localizations_zh.dart","62","'佔有'"
"lib\l10n\app_localizations_zh.dart","65","'偏執'"
"lib\l10n\app_localizations_zh.dart","68","'執著'"
"lib\l10n\app_localizations_zh.dart","71","'大叔'"
"lib\l10n\app_localizations_zh.dart","74","'阿姨'"
"lib\l10n\app_localizations_zh.dart","77","'學姊'"
"lib\l10n\app_localizations_zh.dart","80","'學弟'"
"lib\l10n\app_localizations_zh.dart","83","'帥'"
"lib\l10n\app_localizations_zh.dart","86","'美艷動人'"
"lib\l10n\app_localizations_zh.dart","89","'反差'"
"lib\l10n\app_localizations_zh.dart","92","'開車'"
"lib\l10n\app_localizations_zh.dart","95","'年齡差'"
"lib\l10n\app_localizations_zh.dart","98","'找不到使用者'"
"lib\l10n\app_localizations_zh.dart","101","'圖片資料不一致，請重新選擇圖片。'"
"lib\l10n\app_localizations_zh.dart","104","'創建角色'"
"lib\l10n\app_localizations_zh.dart","107","'角色相冊 (第一張為主要頭像)'"
"lib\l10n\app_localizations_zh.dart","110","'角色名稱:*'"
"lib\l10n\app_localizations_zh.dart","113","'角色描述:'"
"lib\l10n\app_localizations_zh.dart","116","'年齡:'"
"lib\l10n\app_localizations_zh.dart","119","'職業:*'"
"lib\l10n\app_localizations_zh.dart","122","'生日:(MMDD)'"
"lib\l10n\app_localizations_zh.dart","125","'性別 *'"
"lib\l10n\app_localizations_zh.dart","128","'未選擇'"
"lib\l10n\app_localizations_zh.dart","131","'男'"
"lib\l10n\app_localizations_zh.dart","134","'女'"
"lib\l10n\app_localizations_zh.dart","137","'其他'"
"lib\l10n\app_localizations_zh.dart","140","'身高:(cm)'"
"lib\l10n\app_localizations_zh.dart","143","'外貌形容:'"
"lib\l10n\app_localizations_zh.dart","146","'個性標籤'"
"lib\l10n\app_localizations_zh.dart","149","'其他個性標籤...'"
"lib\l10n\app_localizations_zh.dart","152","'其他'"
"lib\l10n\app_localizations_zh.dart","155","'喜歡的東西:(例如：草莓蛋糕、貓咪、雨天)'"
"lib\l10n\app_localizations_zh.dart","158","'討厭的東西:(例如：苦瓜、吵鬧的地方)'"
"lib\l10n\app_localizations_zh.dart","161","'不為人知的小秘密: (例如：其實是個路癡)'"
"lib\l10n\app_localizations_zh.dart","164","'言行舉止'"
"lib\l10n\app_localizations_zh.dart","167","'說話語氣與風格: (例如：對陌生人冷淡)'"
"lib\l10n\app_localizations_zh.dart","170","'對話範例: (玩家：你真好！ 角色：...喔。)'"
"lib\l10n\app_localizations_zh.dart","173","'角色背景:'"
"lib\l10n\app_localizations_zh.dart","176","'輸入角色的背景故事 (最多 2500 字)'"
"lib\l10n\app_localizations_zh.dart","179","'劇情開頭:'"
"lib\l10n\app_localizations_zh.dart","182","'輸入角色的劇情 (最多 2500 字)'"
"lib\l10n\app_localizations_zh.dart","185","'故事簡介 (最多 50 字，會顯示在邂逅卡片上)'"
"lib\l10n\app_localizations_zh.dart","188","'角色其他補充:'"
"lib\l10n\app_localizations_zh.dart","191","'輸入補充內容...'"
"lib\l10n\app_localizations_zh.dart","194","'公開讓其他玩家遊玩嗎？'"
"lib\l10n\app_localizations_zh.dart","197","'是'"
"lib\l10n\app_localizations_zh.dart","200","'否'"
"lib\l10n\app_localizations_zh.dart","203","'創建'"
"lib\l10n\app_localizations_zh.dart","206","'儲存'"
"lib\l10n\app_localizations_zh.dart","209","'取消'"
"lib\l10n\app_localizations_zh.dart","212","'您將退出創角畫面'"
"lib\l10n\app_localizations_zh.dart","215","'需要儲存為草稿嗎？'"
"lib\l10n\app_localizations_zh.dart","218","'需要'"
"lib\l10n\app_localizations_zh.dart","221","'不需要'"
"lib\l10n\app_localizations_zh.dart","224","'編輯補充內容'"
"lib\l10n\app_localizations_zh.dart","227","'請填寫角色名稱並至少上傳一張頭像！'"
"lib\l10n\app_localizations_zh.dart","230","'儲存中...'"
"lib\l10n\app_localizations_zh.dart","233","'正在上傳圖片...'"
"lib\l10n\app_localizations_zh.dart","236","'最多只能上傳 10 張圖片。'"
"lib\l10n\app_localizations_zh.dart","239","'正在處理圖片...'"
"lib\l10n\app_localizations_zh.dart","242","'正在儲存角色資料...'"
"lib\l10n\app_localizations_zh.dart","246","'角色 \""$charName\"" 已創建！'"
"lib\l10n\app_localizations_zh.dart","250","'創建角色失敗：圖片上傳超時，請檢查您的網路連線。'"
"lib\l10n\app_localizations_zh.dart","254","'創建角色失敗：$error'"
"lib\l10n\app_localizations_zh.dart","258","'外觀與內容'"
"lib\l10n\app_localizations_zh.dart","261","'帳號與內容管理'"
"lib\l10n\app_localizations_zh.dart","264","'關於我們'"
"lib\l10n\app_localizations_zh.dart","267","'帳號管理'"
"lib\l10n\app_localizations_zh.dart","276","'未知'"
"lib\l10n\app_localizations_zh.dart","279","'使用者 ID 已複製到剪貼簿'"
"lib\l10n\app_localizations_zh.dart","282","'角色管理'"
"lib\l10n\app_localizations_zh.dart","285","'查看已封鎖的角色'"
"lib\l10n\app_localizations_zh.dart","288","'隱私條款'"
"lib\l10n\app_localizations_zh.dart","291","'服務條款'"
"lib\l10n\app_localizations_zh.dart","294","'登出帳號'"
"lib\l10n\app_localizations_zh.dart","297","'你要登出了嗎?(´;ω;`)'"
"lib\l10n\app_localizations_zh.dart","300","'我按錯了'"
"lib\l10n\app_localizations_zh.dart","303","'確認'"
"lib\l10n\app_localizations_zh.dart","306","'好的!那我等你回來♥(´∀` )'"
"lib\l10n\app_localizations_zh.dart","309","'刪除帳號'"
"lib\l10n\app_localizations_zh.dart","312","'你確定要刪掉這個帳號?இдஇ'"
"lib\l10n\app_localizations_zh.dart","315","'這個操作無法復原，所有資料都會被永久刪除！'"
"lib\l10n\app_localizations_zh.dart","318","'沒有,我沒有要刪掉'"
"lib\l10n\app_localizations_zh.dart","321","'確定'"
"lib\l10n\app_localizations_zh.dart","324","'帳號已成功刪除。'"
"lib\l10n\app_localizations_zh.dart","327","'遊戲裡面的角色與場景皆為虛構,請勿帶入現實!如有雷同,純屬巧合'"
"lib\l10n\app_localizations_zh.dart","331","'App 版本: $version'"
"lib\l10n\app_localizations_zh.dart","335","'提示'"
"lib\l10n\app_localizations_zh.dart","338","'請先編輯您的個人檔案以完善資料喔！'"
"lib\l10n\app_localizations_zh.dart","341","'前往編輯'"
"lib\l10n\app_localizations_zh.dart","344","'稍後'"
"lib\l10n\app_localizations_zh.dart","348","'與 $friendName 聊天'"
"lib\l10n\app_localizations_zh.dart","353","'與 $friendName 的聊天內容'"
"lib\l10n\app_localizations_zh.dart","357","'輸入訊息...'"
"lib\l10n\app_localizations_zh.dart","365","'设定'"
"lib\l10n\app_localizations_zh.dart","368","'更换主题颜色'"
"lib\l10n\app_localizations_zh.dart","371","'反馈建议'"
"lib\l10n\app_localizations_zh.dart","374","'更换语言'"
"lib\l10n\app_localizations_zh.dart","377","'所有好友'"
"lib\l10n\app_localizations_zh.dart","380","'您还没有任何好友。'"
"lib\l10n\app_localizations_zh.dart","383","'未知角色'"
"lib\l10n\app_localizations_zh.dart","387","'加载好友列表时发生错误: $error'"
"lib\l10n\app_localizations_zh.dart","391","'温柔'"
"lib\l10n\app_localizations_zh.dart","394","'开朗'"
"lib\l10n\app_localizations_zh.dart","397","'活泼'"
"lib\l10n\app_localizations_zh.dart","400","'调皮'"
"lib\l10n\app_localizations_zh.dart","403","'千金'"
"lib\l10n\app_localizations_zh.dart","406","'少爷'"
"lib\l10n\app_localizations_zh.dart","409","'豪门'"
"lib\l10n\app_localizations_zh.dart","412","'勾心斗角'"
"lib\l10n\app_localizations_zh.dart","415","'占有'"
"lib\l10n\app_localizations_zh.dart","418","'偏执'"
"lib\l10n\app_localizations_zh.dart","421","'执着'"
"lib\l10n\app_localizations_zh.dart","424","'大叔'"
"lib\l10n\app_localizations_zh.dart","427","'阿姨'"
"lib\l10n\app_localizations_zh.dart","430","'学姐'"
"lib\l10n\app_localizations_zh.dart","433","'学弟'"
"lib\l10n\app_localizations_zh.dart","436","'帅'"
